Final deadline for early registration fee,Camera-ready papers,Final decision notification,Presentation drafts submission deadline,Notification of Event,Submission deadline (Extended),Notification of acceptance/rejection,Tutorials,Decision on Abstracts,Notification of Paper Acceptance or Rejection,Notification of acceptance,Early Bird Registration,Special issue completed,Download CFP,Camera Ready and Registration Due:,Full papers submission Deadline,Workshop proposals,Demo submission deadline,Author Notification,Facebook,Event venue,Extended submission deadline,Camera ready deadline,Notification of acceptance of papers,Co-located event proposal deadline,Abstract registration deadline,Version finale,Notification to authors of acceptance,Notification aux auteurs,Deadline for Covering a Conference Fee,Paper notification,Camera-ready copies,Notification of paper acceptance,Departure date,First round review due,Camera-ready copies due,Final Drafts Submitted,Early bird registration,Camera-ready and Registration,Last Date of Registration,Chief Guest,Camera Ready Final Drafts Due,Acceptance decision,Full Chapter Submission Deadline (Extended),Public day (open),Maps and posters track submission deadline,Camera Ready Version,Word template for submissions,Last date of Registration,Maps and posters track abstract submission deadline,Arrival date,General Chair :,Camera-ready,Final papers for post-proceedings,Acceptance Date:,Technical Program Committee Chair,Main conference track submission deadline,Second Deadline Submission,Camera-ready submission,Submission of final papers,Demo submissions,Revised papers,Final papers submission and registration,Result announcement,Paper Camera-ready version due,Galgotias Univerity,Link,GALA Video Submissions,Posters,Extension deadline,Abstract/Paper Submission Deadline for the Second Phase,(Early bird registration deadline) Confirmation of attendance,Acceptance/reject letters,Abstract/Paper Submission Deadline for the First Phase,Submission,Main conference track community voting opens,Camera-Ready papers,Notification for authors,Demo abstract submission deadline,Notification date,Registration,Camera-ready paper due,Regular Submissions Open Till,Notification to authors,Author Decision Notification,Date of Registration,Camera-ready Submission,Camera-ready version of papers,Camera ready,Camera ready due,Final submission in camera ready format,Notification,Submission of full paper for final review,Demo abstract notification of acceptance,Conference website,Acceptance notification,Technical co Sponsorship,Camera-ready Due,Posters Deadline,Extended submission,Demo abstract registration and payment due,Location:,Registration deadline,Final version of paper and fee deadline,ISPDC-2018:,Presentations Due,Abstract submission deadline,Abstract Submission Deadline,Registration Opening,Notification Date,Submission link,Academic track abstract submission deadline,Final version of paper submission,Notification of review comments,Demo abstract camera-ready version due,Final Paper,Final acceptance decisions,Authors Notification,Final Camera Ready Paper with Author Registration,Installing day,Camera Ready Paper Submission Date,Receipt of Revised Full Paper,Deadline for Camera Ready Version,Main conference track community voting closes,Camera-ready for pre-proceedings,Paper Notification of acceptance,Posters and Lightning talks,Final version deadline,Return of final review,General Chair,Camera ready paper submission deadline,Artifact submission deadline,Extended to this new date,Submission of full papers,Submission deadline,Panel Session Proposals,Academic track camera ready paper for the Proceedings,Final abstract due,Academic track acceptance notice,Demonstration / Poster deadline,Early registration,Tutorial Chair,Registration fee submission,Extension of abstract registration deadline,Professional Day (open),Submission Link,Workshop tracks proposal submission deadline,Paper notification deadline,Registration Due,Main conference track accepted presentations announced,"Final Papers, Signed Copyright Due",Poster,Mathematics and Computing,Camera-ready Paper Due,Industry Track Submissions,Short Paper Deadline,Last date of receiving CRC,Deadline for short papers,Camera ready papers due,Acceptance Notification,"Proposals for workshops, special sessions, tutorials",Paper Registration and payment due,Industry Tracks,Acceptance of Paper,2nd Extension Deadline,Early bird registration deadline,To submit the Latest Version of the Research Paper,Final versions,Revised versions of chapters,Camera-ready copy due,Twitter,Camera-ready deadline,Decisions announced,Full Paper Submission Deadline,Camera Ready,Tutorial proposal deadline,Posters/Short Paper Submission Due,Camera-ready version,Submit Full Paper,Registration and fee transfer deadline,Extended Submission Deadline,Abstract/Paper Submission Deadline for the Third Phase,Camera ready copies due,Author notification,Acceptance and Notification,Final Paper Submission Date,Camera ready papers,Paper Submission deadline,Author Notifications distributed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ISC2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://isc-confrence.org/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=isc2018,,,,,,,,,,,,,,,,,,,,,,,,"November 5, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"November 1, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/icscwt2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.icscwt.net/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icscwt2018,,,,,,,,,,,,,,,,,,,,,,,,"November 1, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"January 29, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ISPDC2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://lsds.hesge.ch/ISPDC2018,,,,,,,"University of applied sciences and Arts, Western Switzerland (HES-SO), hepia",,,The 17th International Symposium on Parallel and Distributed Computing,,,,,,https://easychair.org/conferences/?conf=ispdc2018,,,,,,,,,,,,,,,,,,,,,,,,"February 10, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ic2e2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://conferences.computer.org/IC2E/2018/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=ic2e2018,,,,,,,,,,,,,,,,,,,,,,,,"October 16, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"November 6, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/SASIMI2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://sasimi.jp/new/sasimi2018/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=sasimi2018,,,,,,,,,,,,,,,,,,,,,,,,"October 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"November 30, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ists-iwtdcs_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://ists18.cee.ehime-u.ac.jp/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=istsiwtdcs2018,,,,,,,,,,,,,,,,,,,,,,,,"February 28, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/DEEP-DIAL-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=deepdial18,,,,,,,,,,,,,,,,,,,,,,,,"November 12, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"January 22, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/IJCAR-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://ijcar2018.org,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=ijcar2018,,,,,,,,,,,,,,,,,,,,,,,,"January 29, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/CSA2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.emp.mdn.dz/events/csa/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=csa2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"December 10, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/IEC2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ishik.edu.iq/conf/iec/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"December 10, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICINC_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icinc2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/IRECS2018,,,,"November 15, 2017",,,"October 15, 2017",,,,,,,,,,,,,,,,,,,,,http://www.urfconferences.com/irecs2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2017",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ICMC-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://iitbhu.ac.in/icmc2018/apm/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"November 15, 2017",,,,,,,,,,,,,,,,,,"Approximation Theory, Analysis, Differential Equations, Operations Research, Probability and Statistics, Soft Computing, Applications of Fuzzy Set Theory, Cryptology, Coding Theory, Digital Signal Processing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/SI_CIFE2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.okanduru.com/ieeecim_si_cifer.htm,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=ieeecimsicifer2018,,,,,,,,,,,,,,,,,,,,,,,,"December 31, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"March 5, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"March 30, 2018",,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/SIGSIM-PADS-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.acm-sigsim-pads.org,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=sigsimpads18,,,,,,,,,,,,,,,,,,,,,,,,"January 26, 2018",,,,,,,,,,,,,,,,,,,,,"February 9, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/PAIR18,,,,,,"November 9, 2017",,,,,,,,,,,,,,,,,,,,,,http://www.planrec.org/PAIR/Resources.html,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=pair18,,,,,,,,,,,,,,,,,,,,,,,,"October 19, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ASC2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://bigcomp-asc.org/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=asc2018,,,,,,,,,,,,,,,,,,,,,,,,"November 5, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/KEG-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sites.google.com/view/kegworkshop/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=keg18,,,,,,,,,,,,,,,,,,,,,,,,"October 13, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"November 17, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/roadef2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://roadef2018.labsticc.fr/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=roadef2018,,,,,,,,,,,,,,,,,,,,,,,,"November 17, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/NetSMM2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://events.telecom-sudparis.eu/netmm/2018/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=netsmm2018,,,,,,,,,,,,,,,,,,,,,,,,"December 10, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ESG2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://esg-conference.org/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=esg2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"September 30, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/icsde2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icsde.ifride.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"December 30, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"October 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ASCPS2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sites.google.com/umbc.edu/ascps18/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=ascps2018,,,,,,,,,,,,,,,,,,,,,,,,"October 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,"December 1, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/RSM4CPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sites.google.com/view/rsm4cps/home,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=rsm4cps,,,,,,,,,,,,,,,,,,,,,,,,"October 22, 2017",,,,,,,,,,,,,,,,,,,,,,,,,"November 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/WONS18,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://2018.wons-conference.org/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=wons18,,,,,,,,,,,,,,,,,,,,,,,,"December 1, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/futureiot2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://futureiot.uni-eszterhazy.hu,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=futureiot2018,,,,,,,,,,,,,,,,,"December 18, 2017",,,,,,,"October 31, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"December 18, 2017",,,,"December 6, 2017",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"September 25, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/AMLTA2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://egyptscience.net/AMLTA17/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=amlta2018,,,,,,,,,,,,,,,,,,,,,,,,"September 25, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/cmst2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://cmst.website,,,,,,,,,,,,,"December 4, 2017",,,https://easychair.org/conferences/?conf=cmst2018,,,,,,,,,,,,,,,,,,,,,,,,"December 31, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/DFRWSEU2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dfrws.org/conferences/dfrws-eu-2018,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=dfrwseu2018,,,,,,,,,,,,,,,,,,,,,,,,"October 9, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"September 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/dksiggraph2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://designing-knowledge.siggraph.org/wp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"September 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/SC2-JSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.sc-square.org/CSA/JSC.html,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=sc2,,,,,,,,,,,,,,,,,,,,,,,,"February 15, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"January 26, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/iwisc2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://cs.utdallas.edu/ut-diisc/iwisc2018/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=iwisc2018,,,,,,,,,,,,,,,,,,,,,,,,"January 26, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"November 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/GreenTech18,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://ieeegreentech.org,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=greentech18,,,,,,,,,,,,,,,,,,,,,,,,"November 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,"February 12, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ITEQS2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.mrtc.mdh.se/ITEQS/2018,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=iteqs2018,,,,,,,,,,,,,,,,,,,,,,,,"January 12, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/RTEST-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://2018.rtest-conf.org/,"February 1, 2018",,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=rtest2018,,,,,,,,,,,,,,,,,,,,,,,,"December 1, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/AutomationFutureInternet2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.igi-global.com/publish/call-for-papers/call-details/2895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"March 16, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/HTRCUnCamp2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.hathitrust.org/htrc_uncamp2018,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=htrcuncamp2018,,,,,,,,,,,,,,,,,,,,,,,,"November 1, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/w2gis2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://w2gis2018.lbd.org.es,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=w2gis2018,,,,,,,,,,,,,,,,,,,,,,,,"December 22, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/DSCI-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://workshopdsci.site.pro/,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=dsci2017,,,,,,,,,,,,,,,,,,,,,,,,"December 10, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/wims2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wims2018.pmf.uns.ac.rs,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=wims2018,,,,,,,,,,,,,,,,,,,,,,,,"January 25, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/icnlsp2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.icnlsp.org,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=icnlsp2018,,,,,,,,,,,,,,,,,,,,,,,,"December 18, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/ARC2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://arc2018.esda-lab.cied.teiwest.gr,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=arc2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/comnetiot2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://iitbhu.ac.in/ICDCN2018/workshops.html,,,"December 1, 2017",,,,,,,,,,,,,https://easychair.org/conferences/?conf=comnetiot2018,,,,,,,,,,,,,,,,,,,,,,,,"October 22, 2017",,,,,,,,,,,,,,,,,,,,,,,,,"November 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/cscwd2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://2018.cscwd.org,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=cscwd2018,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/IWSDS-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.iwsds.org,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=iwsds2018,,,,,,,,,,,,,,,,,,,,,,,,"January 14, 2018",,,,,,,,,,,,,"February 18, 2018",,,,,,,,,,,,,,,,,,"March 9, 2018",,,,,,,,,,,,,,,,,,,,,"March 4, 2018",,
,,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://easychair.org/cfp/SISI2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.igi-global.com/calls-for-papers-special/international-journal-organizational-collective-intelligence/1140,,,,,,,,,,,,,,,,https://easychair.org/conferences/?conf=sisi2017,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
